ean,article,chain,brand,category,mrp,final_effective_margin_pct,distribution_pct,record_status,qc_severity
8906087772095.0,P90166,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775713.0,P83527,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770671.0,P59372,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771333.0,P77922,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306231.0,A04021,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775058.0,A00550,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318425.0,A00557,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318340.0,A00556,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303322.0,P81243,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770664.0,P59198,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306224.0,P90307,Frankros,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307139.0,A00551,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307146.0,A00549,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417316896.0,A04044,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300512.0,A04050,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775690.0,P83531,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305258.0,P77489,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303315.0,P81244,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417321814.0,A00552,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417319941.0,A00547,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417305838.0,P82375,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306231.0,P83528,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771203.0,P77921,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417303308.0,P81246,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778455.0,P77493,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417301762.0,A04043,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775812.0,P77490,Frankros,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417317268.0,P93389,Frankros,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417307740.0,P80509,Frankros,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087779407.0,P90309,Frankros,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417301762.0,P77487,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772859.0,P71897,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770527.0,P59203,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771340.0,P59212,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770657.0,P76563,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770534.0,P59187,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087776215.0,P81217,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770008.0,P59204,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771180.0,P59205,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770022.0,P59207,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417303537.0,P85134,Frankros,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087770084.0,P83634,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417313178.0,P97438,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776024.0,P83529,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772613.0,P84168,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417301939.0,P71898,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775607.0,P83532,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770930.0,P84134,Frankros,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772378.0,P59199,Frankros,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087775522.0,P84273,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772064.0,P83546,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300338.0,P84190,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417317183.0,P93392,Frankros,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087771814.0,M1597,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087772378.0,M1598,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087771883.0,M1600,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087778271.0,M1760,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087771807.0,M1596,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087778776.0,M1755,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087772187.0,M1810,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417310351.0,M1811,Arambagh,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087770527.0,M1738,Arambagh,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087773795.0,M1599,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087770008.0,M1741,Arambagh,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087773818.0,M1744,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417317244.0,M1745,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087770657.0,M1589,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770671.0,M1590,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772859.0,M1591,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770664.0,M1592,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778455.0,M1594,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775522.0,M1595,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778233.0,M1746,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778240.0,M1747,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312546.0,M1748,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417316346.0,M1749,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779032.0,M1750,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314298.0,M1751,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417302226.0,M1817,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775645.0,T1071,Arambagh,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306248.0,T1081,Arambagh,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315141.0,T1082,Arambagh,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778462.0,A1590,Arambagh,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779407.0,A1591,Arambagh,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770534.0,M1739,Arambagh,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417305258.0,M1752,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771333.0,M1753,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417320725.0,M1754,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318432.0,M1761,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311501.0,M1812,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417316896.0,M1813,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775560.0,M1814,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318074.0,M1815,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318364.0,M1816,Arambagh,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775713.0,T1072,Arambagh,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775690.0,T1073,Arambagh,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417319941.0,M1740,Arambagh,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417317053.0,M1743,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417317596.0,M1807,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417317589.0,M1808,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417318296.0,M1809,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417315660.0,M1818,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417315738.0,M1819,Arambagh,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087771180.0,M1742,Arambagh,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772460.0,376768.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779032.0,399193.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775645.0,380160.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775713.0,380158.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771333.0,361150.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772859.0,376769.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770671.0,361169.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775690.0,388610.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417316056.0,442555.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772378.0,364373.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417305258.0,420079.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779407.0,417582.0,Wellness Forever,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778462.0,417581.0,Wellness Forever,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772064.0,376765.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315141.0,442556.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770152.0,361175.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772019.0,376763.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772071.0,376757.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775607.0,380157.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306231.0,442554.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772095.0,376756.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773474.0,376772.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773511.0,376773.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770022.0,361156.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771180.0,361157.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417307139.0,442560.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307146.0,442561.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770350.0,385058.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770657.0,364367.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770664.0,361168.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417309171.0,436319.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417302578.0,442559.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771814.0,361161.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087776093.0,389347.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906148700883.0,451787.0,Wellness Forever,Dr. Sheth's,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773849.0,376759.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772187.0,364371.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087772170.0,364372.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087773016.0,376770.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776017.0,388750.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778363.0,420084.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773740.0,380155.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772057.0,376754.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770527.0,361177.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417307740.0,420081.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417307757.0,420082.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906148700029.0,451786.0,Wellness Forever,Dr. Sheth's,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771807.0,361176.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417306255.0,417583.0,Wellness Forever,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314755.0,442557.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417308099.0,417967.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087774105.0,376758.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771319.0,364368.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417306514.0,417585.0,Wellness Forever,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087774808.0,380159.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087774495.0,376767.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306521.0,436475.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778110.0,417580.0,Wellness Forever,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770046.0,361155.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906148700302.0,451788.0,Wellness Forever,Dr. Sheth's,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772040.0,376753.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770558.0,361159.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771326.0,361166.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770008.0,361152.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771883.0,361173.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087773863.0,376762.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778677.0,442562.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307740.0,417910.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417311495.0,442564.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311655.0,442565.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770671.0,371950.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771340.0,361167.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303148.0,420085.0,Wellness Forever,The Derma Co.,Color Care,500.0,25.0,50.0,PUBLISHED,PASS
8904417312430.0,427604.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906148700487.0,451791.0,Wellness Forever,Dr. Sheth's,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305838.0,420080.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906148701521.0,451790.0,Wellness Forever,Dr. Sheth's,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775812.0,384565.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906148700906.0,451789.0,Wellness Forever,Dr. Sheth's,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312133.0,431820.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773535.0,376771.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087774624.0,380156.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087777953.0,396130.0,Wellness Forever,Mamaearth,Color Care,500.0,25.0,50.0,PUBLISHED,PASS
8901023015342.0,394576.0,Wellness Forever,BBLUNT,Salon Secret,500.0,25.0,50.0,PUBLISHED,PASS
8906087779872.0,420090.0,Wellness Forever,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312386.0,427603.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417302745.0,399841.0,Wellness Forever,BBLUNT,Hair Care,500.0,25.0,50.0,PUBLISHED,PASS
8904417302073.0,399844.0,Wellness Forever,BBLUNT,Hair Colour,500.0,25.0,50.0,PUBLISHED,PASS
8906087773115.0,376777.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779216.0,399190.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311327.0,442563.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778646.0,396111.0,Wellness Forever,Mamaearth,Color Care,500.0,25.0,50.0,PUBLISHED,PASS
8906087775126.0,378032.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087774488.0,376755.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303292.0,420087.0,Wellness Forever,BBLUNT,Hair Care,500.0,25.0,50.0,PUBLISHED,PASS
8906087770435.0,386260.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087778318.0,396113.0,Wellness Forever,Mamaearth,Color Care,500.0,25.0,50.0,PUBLISHED,PASS
8906087778653.0,396135.0,Wellness Forever,Mamaearth,Color Care,500.0,25.0,50.0,PUBLISHED,PASS
8906087774754.0,376775.0,Wellness Forever,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087770640.0,385939.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087778455.0,394846.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311549.0,429322.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778783.0,424286.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087770046.0,425754.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087776451.0,398276.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778608.0,399180.0,Wellness Forever,The Derma Co.,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417300123.0,429315.0,Wellness Forever,The Derma Co.,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417307764.0,420083.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417313673.0,436317.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087776604.0,408935.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8901023015380.0,394581.0,Wellness Forever,BBLUNT,Salon Secret,500.0,25.0,50.0,PUBLISHED,PASS
8906087773375.0,393910.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087779308.0,434030.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300116.0,411878.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311440.0,437508.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417309799.0,434027.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778776.0,419157.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417305043.0,416356.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417301762.0,411879.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772583.0,419662.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770510.0,361151.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772897.0,393892.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417306163.0,429371.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776345.0,397409.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778363.0,408936.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776215.0,395318.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417306576.0,429914.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307771.0,429390.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417310030.0,427507.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306439.0,414497.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417309188.0,432486.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770541.0,393921.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417312867.0,431823.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315677.0,436142.0,Wellness Forever,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087776604.0,399823.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778271.0,419031.0,Wellness Forever,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087773795.0,371946.0,Wellness Forever,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087770893.0,419156.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770534.0,382078.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087774020.0,393886.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417303308.0,408916.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300659.0,415329.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087776895.0,385940.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315660.0,436119.0,Wellness Forever,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087775058.0,390290.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772941.0,390378.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775706.0,388613.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773801.0,371949.0,Wellness Forever,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087778042.0,399173.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771203.0,393913.0,Wellness Forever,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417303322.0,408915.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417308501.0,428600.0,Wellness Forever,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778233.0,419159.0,Wellness Forever,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
