Eligibility_Tier,Month,Ship To Name,Brand,NSV (Lakh),Eligibility Reasoning,Override_Action,Override_Chain,Override_Remarks
Not_Eligible,Nov'25,Az Enterprises,BBLUNT,0.4021501,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.8405102000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.1466024,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.6342739,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.08605120000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,Mamaearth,0.1631984,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.08605120000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,1.3224138,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,Aqualogica,0.0610259,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.6461036,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.17927330000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.1757718,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.0661513,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,1.0770791,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,1.7418598,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.100441,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.100441,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,Mamaearth,0.242977,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.7524444,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,The Derma Co.,0.1506615,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises,Mamaearth,0.30402650000000003,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Aqualogica,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Aqualogica,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Aqualogica,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Aqualogica,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.1000000000000002e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Aqualogica,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Aqualogica,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Aqualogica,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Aqualogica,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Aqualogica,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,Mamaearth,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,G.V Enterprises,The Derma Co.,2e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Aqualogica,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Aqualogica,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Aqualogica,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Aqualogica,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Aqualogica,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,The Derma Co.,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Arc Foods And Beverages_Mt_H&G,Mamaearth,8e-06,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.000211,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,3.5e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.000384,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,3.7999999999999995e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,4.0999999999999994e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.000384,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,Az Enterprises(Apollo/More)Mt,Mamaearth,3.9e-05,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.19590349999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,BBLUNT,0.5222349,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.22828150000000003,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.1712111,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.1369689,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.09772280000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.3131839,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.1565919,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.32814230000000005,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,BBLUNT,0.47016830000000004,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.0391153,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,BBLUNT,0.052191,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,BBLUNT,0.052197299999999995,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.19583810000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.5481372,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.1759534,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.2938505,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.4894861,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.3916761,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,1.5231847,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.10439469999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,1.175402,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.2853519,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.09131260000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.2938552,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.1565919,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.09131260000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.0782306,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.2452881,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,1.6444111,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.1627078,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.12239879999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.2739378,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.2607686,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.09131260000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.0782306,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.11754200000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.1628714,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.10439469999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,BBLUNT,0.052197299999999995,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.35243,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.0881075,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,BBLUNT,0.0782306,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,0.0488613,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.16692680000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.1305587,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.5278601,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Aqualogica,0.19579439999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.3425858,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.2044068,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,The Derma Co.,1.3713241,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Nov'25,VENKATESHWARA AGENCIES-TG,Mamaearth,0.19583810000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
