Customer Code,Customer Name / Ship-to Name,State,Zone,City / Location,Business Region / Sub-region,Chain Name,Account,Channel,Mapping Source,Validation Status,Remarks
1104362,LIFESTYLE INTERNATIONAL_Ship To-Ahmedabad,Gujarat,West,Gujarat,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1100003,Avenue E Commerce(Ho),Maharashtra,West,Mumbai,Mumbai,Avenue E Commerce(Ho),Avenue E Commerce(Ho),MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100024,Avenue Supermarts-Store(Ho)-Mumbai,Maharashtra,West,Mumbai,Mumbai,Avenue Supermarts-Store(Ho),Avenue Supermarts-Store(Ho),MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100044,Fsn Distribution Ltd (Ho),Maharashtra,West,Mumbai,Mumbai,Fsn Distribution-(HO),Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100049,Wellness Forever (Ho)-Mumbai,Maharashtra,West,Mumbai,Mumbai,Wellness Forever (Ho),Wellness Forever (Ho),MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100052,Reliance Brand Limited (Ho)-Mumbai,Maharashtra,West,Mumbai,Mumbai,Reliance Brand Limited (Ho),Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100065,Wellness-Bhiwandi DC-Mumbai,Maharashtra,West,Mumbai,Mumbai,Wellness Forever,Wellness Forever,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100430,T0RL-BORIVALI(E) MUMBAI-DC23,Maharashtra,West,Mumbai,Mumbai,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai; Duplicate code (2 identical rows)
1100433,Reliance Brand Limited-Mumbai,Maharashtra,West,Mumbai,Mumbai,Reliance Brand Limited,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100489,Avenue E Commerce Limited-Kanjur Marg FC,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100490,Avenue E Commerce Limited-Mulund-Nahur W,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100503,4724-Aurangabad (Pune),Maharashtra,West,Pune,Pune,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100508,4744-Amravati (Pune),Maharashtra,West,Vidarbha,Vidarbha,Walmart-CNC,Walmart-CNC,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1100536,Avenue E Commerce Limited(Kalyan),Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100537,Avenue E Commerce Limited-Belapur FC,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100538,Avenue E Commerce Limited-Pune Kiwale FC,Maharashtra,West,Pune,Pune,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100561,Avenue E Commerce Limited(Mira Road,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100583,Avenue E Commerce Limited-Miraroad FC,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100625,CM08-Pune,Maharashtra,West,Pune,Pune,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100630,"CF08-BHIWANDI, MUMBAI",Maharashtra,West,Mumbai,Mumbai,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100634,T0RM-Nashik(Pune)-DC30,Maharashtra,West,Pune,Pune,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune; Duplicate code (2 identical rows)
1100668,S542-NAGPUR,Maharashtra,West,Vidarbha,Vidarbha,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1100674,SC79-BHIWANDI,Maharashtra,West,Mumbai,Mumbai,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100710,4020-New Panvel Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100711,4012- Powai D-mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100712,4019-Mulund DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100713,4021-Kandivli Mahavir Nagar DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100714,4023-Varsova D-mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100715,4028-Kharghar D-mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100718,4046-Belapur Navi Mumbai DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100723,Pro Body Balance(Pitti)-Mumbai,Maharashtra,West,Mumbai,Mumbai,Pro Body Balance(Pitti),Pro Body Balance(Pitti),MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100725,Ascent Wellness,Maharashtra,West,Mumbai,Mumbai,Ascent Wellness,Ascent Wellness,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100728,Eastern Agencies Healthcare Pvt Ltd-Mumbai,Maharashtra,West,Mumbai,Mumbai,Eastern Agencies Healthcare Pvt Ltd,Eastern Agencies Healthcare Pvt Ltd,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100733,Desai Pharma Distributors Pvt. Ltd-Mumbai,Maharashtra,West,Mumbai,Mumbai,Desai Pharma Distributors Pvt. Ltd,Desai Pharma Distributors Pvt. Ltd,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100742,Fsn Distribution Ltd_Bhiwandi,Maharashtra,West,Mumbai,Mumbai,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100753,FRID-CDC-BHIWANDI-ANTARIKSH LOGI.-LF(BB-F,Maharashtra,West,MUMBAI,MUMBAI,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: MUMBAI
1100766,4011-Malad D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100767,4013-Kandivili Thakur Village D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100768,4014-Koparkhairane D-Mart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100769,4016-Seawoods D-Mart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100770,4017-Thane Garden Estate D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100771,4018-Vasai D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100772,4022-Airoli D-Mart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100773,4026-Bhopar Dombivli D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100774,4029-Thane Kolshet D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100775,4030-Nalasopara D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100776,4031-Virar (W) D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100777,4032-Sanpada D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100778,4033-Ghansoli D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100779,4034-Kalyan(W) D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100780,4035-Nahar Chandivali D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100781,4036-Dahisar D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100782,4037-Thane Kavesar D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100783,4038-Bhayander D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100784,4040-Kanjurmarg Mumbai D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100785,"4042-Badlapur,Chikholi, Ambernath Dmart",Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100786,4043-Pale Ambernath D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100787,4044-Boisar D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100788,4045-Virar East D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100789,4049-Skyline Vidyavihar [West] D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100790,4052-Andheri East Mumbai Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100791,4053-Barrage Road Badlapur (W) Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100792,4208-Ulhasnagar Thane DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100801,4048-Panvel Highway DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100826,4158-Nanded City Pune DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100827,4154-Mohamadwadi Pune DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100828,4151-Hadapsar DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100829,4149-Ambegaon DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100830,4143-Hinjewadi DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100831,4142-Thergaon DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100832,4141-Baner DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100833,4138-Cerebrum DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100834,4137-Nigdi DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100835,4136-Parvati DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100836,4139-Aundh DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100853,Future Lifestyle Fashions Ltd_2407,Maharashtra,West,Mumbai,Mumbai,Future Lifestyle Fashions,Future Lifestyle Fashions,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100867,4101-Karjat DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100868,4068-Bangur Nagar Goregaon Mumbai Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100872,4165-Kothrud Pune Dmart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100932,4135-Pcmc DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100940,Fsn Distribution Ltd_Bhumi world,Maharashtra,West,Mumbai,Mumbai,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100946,DC13-Trent Hypermarket -Mumbai,Maharashtra,West,Mumbai,Mumbai,Trent Hypermarket,Trent Hypermarket,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100947,Avenue E Commerce Limited_Panvel-2-Highway D-Mart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1100981,4180-Abhiruchi Mall Sinhagad Road DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100982,4155-Moshi PCMC DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1100983,4170-Wanawadi Pune DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101014,"T0RK-Bhandup(W), Mumbai-DC20",Maharashtra,West,Mumbai,Mumbai,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai; Duplicate code (2 identical rows)
1101016,SK8Q-Nagpur Beauty DC,Maharashtra,West,Mumbai,Mumbai,Reliance Retail-Beauty,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101017,Reliance Retail Limited_ Bhiwandi,Maharashtra,West,MUMBAI,MUMBAI,Reliance Retail-Beauty,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: MUMBAI
1101051,4027-Kalamboli Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101052,4015-Nerul Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101071,4140-Kondhwa Dmart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101075,4409-Beltarodi Nagpur DMart,Maharashtra,West,Vidarbha,Vidarbha,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1101076,4403-Amravati Badnera Rd DMart,Maharashtra,West,Vidarbha,Vidarbha,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1101077,4405-Hingna Nagpur DMart,Maharashtra,West,Vidarbha,Vidarbha,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1101084,SB01-KHOPOLI,Maharashtra,West,Mumbai,Mumbai,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101099,Apollo Healthco Limited_Bhiwandi,Maharashtra,West,Mumbai,Mumbai,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101157,D-Mart-Store-Mumbai,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101172,Reliance Retail Limited-Beauty,Maharashtra,West,MUMBAI,MUMBAI,Reliance Retail-Beauty,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: MUMBAI
1101192,Travel Retail Services Pvt Ltd_Mum,Maharashtra,West,Mumbai,Mumbai,Travel Retail Services-Relay,Travel Retail Services-Relay,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101216,4066-Gandhare Khadakpada Kalyan Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101217,Avenue E Commerce Ltd -Dombivali FC-Manpada,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store-E-Com,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101224,Fsn Distribution_Sonale,Maharashtra,West,Mumbai,Mumbai,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101241,4131-Solapur Jule Dmart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101242,4148-Solapur Budhwar Peth Dmart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101258,4401-Camp Road DMart,Maharashtra,West,Vidarbha,Vidarbha,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1101259,4301-Mega Mall Aurangabad DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101260,4209-Adgaon Nashik Dmart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101261,4206-Pathardi Nashik DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101262,4205-Wadala Nashik DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101263,4204-TJ Aurangabad DMart,Maharashtra,West,Pune,Pune,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101264,4203-Jalgaon DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101265,4153-Satara Highway DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101272,4134-Sangli DMart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101424,Fsn Distribution_Gondkheri,Maharashtra,West,Mumbai,Mumbai,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101461,S883-EGROCERY FC SOLAPUR,Maharashtra,West,Pune,Pune,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101465,S537-RRL BHIWANDI RFC,Maharashtra,West,Mumbai,Mumbai,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101467,R280-BHIWANDI FC,Maharashtra,West,Mumbai,Mumbai,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101472,4157-Miroje Ratnagiri Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101488,R708-RRL GROCERY PUNE FC,Maharashtra,West,Pune,Pune,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101513,S845-EGROCERY FC KUMBHERPHAL AURANGABAD,Maharashtra,West,Pune,Pune,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101523,4054-Bolinj Virar Dmart,Maharashtra,West,Mumbai,Mumbai,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101548,VISHAL ENTERPRISES_Solapur,Maharashtra,West,Pune,Pune,VISHAL ENTERPRISES-D-Mart,VISHAL ENTERPRISES-D-Mart,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101549,VISHAL ENTERPRISES_Pune,Maharashtra,West,Pune,Pune,VISHAL ENTERPRISES,VISHAL ENTERPRISES,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Pune
1101550,TEXAS CORPORATION_Bhiwandi,Maharashtra,West,Mumbai,Mumbai,TEXAS CORPORATION,TEXAS CORPORATION,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101558,TEXAS CORPORATION,Maharashtra,West,Mumbai,Mumbai,TEXAS CORPORATION,TEXAS CORPORATION,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101559,TEXAS CORPORATION,Maharashtra,West,Mumbai,Mumbai,TEXAS CORPORATION,TEXAS CORPORATION,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101561,BALAJI SALES CORPORATION_H&G,Maharashtra,West,Mumbai,Mumbai,BALAJI SALES CORPORATION,BALAJI SALES CORPORATION,MT,Customer Code,Needs Check,State 'Maharashtra' split by business region: Mumbai; Source Status=Incorrect
1101621,SH65-MH NAGPUR GATI DC,Maharashtra,West,Vidarbha,Vidarbha,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: Vidarbha
1101835,SL7B-RELIANCE BRAND-Mothercare,Maharashtra,West,MUMBAI,MUMBAI,Reliance Brand Limited,Reliance Retail,MT,Customer Code,Confirmed,State 'Maharashtra' split by business region: MUMBAI
1101845,Kapil Traders-Mumbai,Maharashtra,West,Mumbai,Mumbai,Kapil Traders,Kapil Traders,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101850,Hospireach Distributors-Mumbai,Maharashtra,West,Mumbai,Mumbai,Hospireach Distributors,Hospireach Distributors,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101851,K.F. Pharma-Mumbai,Maharashtra,West,Mumbai,Mumbai,K.F. Pharma,K.F. Pharma,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101852,Medsun Pharma-Mumbai,Maharashtra,West,Mumbai,Mumbai,Medsun Pharma,Medsun Pharma,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101854,KATARIYA AGENCIES PRIVATE LIMITED-Mumbai,Maharashtra,West,Mumbai,Mumbai,KATARIYA AGENCIES PRIVATE LIMITED,KATARIYA AGENCIES PRIVATE LIMITED,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101855,Gandhi Enterprises-Mumbai,Maharashtra,West,Mumbai,Mumbai,Gandhi Enterprises,Gandhi Enterprises,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101890,Sai Chaitanya Medical & General Store-Mumbai,Maharashtra,West,Mumbai,Mumbai,Sai Chaitanya Medical & General Store,Sai Chaitanya Medical & General Store,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101892,Saraswati medical and general stores-Mumbai,Maharashtra,West,Mumbai,Mumbai,Saraswati medical and general stores,Saraswati medical and general stores,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101893,Omnicare Pharma-Mumbai,Maharashtra,West,Mumbai,Mumbai,Omnicare Pharma,Omnicare Pharma,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
1101894,Samarth Distributors-Mumbai,Maharashtra,West,Mumbai,Mumbai,Samarth Distributors,Samarth Distributors,EB2B,Customer Code,Confirmed,State 'Maharashtra' split by business region: Mumbai
