FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417305838.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow FaceSerum 30ml,399.0,1,296.03,53.28,499,0.2999799599198398,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417313178.0,,Mamaearth,,Face,,,Ubtan Detan Sunscreen 50 g,399.0,4,946.8,170.42,1596,0.2999874686716791,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417317275.0,,Mamaearth,,Body,,,ME Cocoa Rich Moisturizing Body Lotion 4,499.0,1,197.73,35.59,549,0.5750091074681238,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417312171.0,,Mamaearth,,Face,,,ME Beetroot Daily Glow face Cream 80 g,249.0,1,177.37,31.93,299,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417305838.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow FaceSerum 30ml,399.0,5,1480.06,266.41,2495,0.3000120240480961,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087770459.0,,Mamaearth,,Baby,,,ME Deeply Nourishing body wash 400ml,399.0,2,592.02,106.57,998,0.3000100200400802,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417310023.0,,Mamaearth,,Face,,,ME Rice Facial Kit 60g,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,5,845.33,152.16,1425,0.3000070175438596,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,1,296.02,53.28,499,0.3,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417319880.0,,Mamaearth,,Face,,,ME Vitamin C DG Gel Moisturizer 200 g,499.0,1,182.9,32.92,499,0.56749498997996,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417311440.0,,Mamaearth,,Face,,,ME Ultra Light Indian Sunscreen 50 g,399.0,2,473.38,85.21,798,0.3000125313283207,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087775089.0,,Mamaearth,,Hair,,,ME Rice Water Shampoo 250 ml,310.0,4,930.66,46.53,1396,0.3000071633237823,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087776758.0,,Mamaearth,,Color Care,,,ME Charcoal Black Long Stay Kajal FG,299.0,1,139.36,25.08,299,0.4500334448160535,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417301762.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Cream 80 g,249.0,1,147.71,26.59,249,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417312867.0,,Mamaearth,,Face,,,ME Beetroot Hydraful Sunscreen 50 g,399.0,2,473.38,85.21,798,0.3000125313283207,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417318746.0,,Mamaearth,,Face,,,ME Multani Mitti Oil Balance FW 150 ml,399.0,4,1065.4,191.78,1796,0.300011135857461,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087778240.0,,Mamaearth,,Face,,,ME VItamin C Daily Glow Face Wash 50 ml ,125.0,4,296.61,53.39,500,0.3,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,1,296.02,53.28,499,0.3,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087775522.0,,Mamaearth,,Face,,,ME Vit C Face Moisturizer 80 gm,319.0,1,189.24,34.06,319,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417316407.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 50 ml,125.0,4,296.61,53.39,500,0.3,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087773474.0,,Mamaearth,,Face,,,ME Ubtan Bamboo Sheet Mask,149.0,2,107.33,19.32,298,0.575,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,2,710.67,127.92,1198,0.300008347245409,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,6,1014.39,182.59,1710,0.3000116959064327,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087773535.0,,Mamaearth,,Face,,,ME Vitamin C Bamboo Sheet Mask 1 pcs,149.0,6,321.98,57.96,894,0.5750111856823266,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417315622.0,,Mamaearth,,Body,,,ME Charcoal Body Wash,299.0,2,354.74,63.86,598,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417315660.0,,Mamaearth,,Body,,,ME Rice Water Body Wash,299.0,4,709.48,127.71,1196,0.3000083612040133,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417319910.0,,Mamaearth,,Face,,,ME Rice Dewy Light Gel Moisturizer 200 g,499.0,2,710.67,127.92,1198,0.300008347245409,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,1,266.36,47.94,449,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417320183.0,,Mamaearth,,Body,,,"ME Aloe lotion, 48h hydration 400ML",499.0,6,1954.02,351.73,3294,0.3000151791135398,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417302608.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Cream,399.0,3,710.07,127.81,1197,0.3000167084377609,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8906087770527.0,,Mamaearth,,Baby,,,ME 100% Berry Blast Toothpaste 50gm,132.0,6,527.99,26.4,792,0.3000126262626262,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102930,Reliance Retail Limited_FRGF,8904417313673.0,,Mamaearth,,Baby,,,ME Baby Rich Moisturizing Sunscreen,399.0,1,325.67,58.62,549,0.3000182149362477,Sales,Direct,Reliance Retail Limited,North,Lucknow-UPE
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,1,296.01,53.28,499,0.3000200400801603,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417316407.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 50 ml,125.0,4,296.6,53.39,500,0.3000199999999999,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087773535.0,,Mamaearth,,Face,,,ME Vitamin C Bamboo Sheet Mask 1 pcs,149.0,6,321.98,57.96,894,0.5750111856823266,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,6,1014.39,182.59,1710,0.3000116959064327,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087775546.0,,Mamaearth,,Face,,,ME Tea Tree OilFree Face Moisturizer 80g,319.0,1,189.24,34.06,319,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417311655.0,,Mamaearth,,Baby,,,ME Baby Natural Mosquito RepellentGel100,199.0,1,118.05,21.25,199,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417317275.0,,Mamaearth,,Body,,,ME Cocoa Rich Moisturizing Body Lotion 4,499.0,1,197.73,35.59,549,0.5750091074681238,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087778455.0,,Mamaearth,,Face,,,ME Aloe Vera Face Wash 100 ml,269.0,2,338.13,60.87,570,0.3,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417320183.0,,Mamaearth,,Body,,,"ME Aloe lotion, 48h hydration 400ML",499.0,6,1954.06,351.73,3294,0.3000030358227079,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417311549.0,,Mamaearth,,Face,,,ME Beetroot Gentle Face Wash 100 ml,285.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417319880.0,,Mamaearth,,Face,,,ME Vitamin C DG Gel Moisturizer 200 g,499.0,2,365.78,65.84,998,0.5675150300601202,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417300659.0,,Mamaearth,,Baby,,,ME CocoSoft BathingBar For Babies(75g*2),221.0,2,331.99,16.6,498,0.3000200803212851,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417313673.0,,Mamaearth,,Baby,,,ME Baby Rich Moisturizing Sunscreen,399.0,1,325.67,58.62,549,0.3000182149362477,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,5,1480.05,266.41,2495,0.3000160320641282,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417315660.0,,Mamaearth,,Body,,,ME Rice Water Body Wash,299.0,3,532.11,95.78,897,0.3000111482720178,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417319910.0,,Mamaearth,,Face,,,ME Rice Dewy Light Gel Moisturizer 200 g,499.0,1,355.33,63.96,599,0.3000166944908181,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087775089.0,,Mamaearth,,Hair,,,ME Rice Water Shampoo 250 ml,310.0,6,1395.98,69.8,2094,0.3000095510983763,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087775522.0,,Mamaearth,,Face,,,ME Vit C Face Moisturizer 80 gm,319.0,2,378.46,68.12,638,0.3000313479623825,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087770657.0,,Mamaearth,,Face,,,ME Charcoal Facewash 100 ml,249.0,3,507.19,91.3,855,0.3000116959064327,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417313178.0,,Mamaearth,,Face,,,Ubtan Detan Sunscreen 50 g,399.0,2,473.38,85.21,798,0.3000125313283207,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,1,355.33,63.96,599,0.3000166944908181,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,2,532.7,95.89,898,0.300011135857461,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087770527.0,,Mamaearth,,Baby,,,ME 100% Berry Blast Toothpaste 50gm,132.0,5,439.99,22.0,660,0.3000151515151514,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087778240.0,,Mamaearth,,Face,,,ME VItamin C Daily Glow Face Wash 50 ml ,125.0,1,74.15,13.35,125,0.3,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417315622.0,,Mamaearth,,Body,,,ME Charcoal Body Wash,299.0,6,1064.22,191.56,1794,0.3000111482720178,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8906087770459.0,,Mamaearth,,Baby,,,ME Deeply Nourishing body wash 400ml,399.0,1,296.01,53.28,499,0.3000200400801603,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417305838.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow FaceSerum 30ml,399.0,3,888.03,159.85,1497,0.3000133600534402,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102641,Reliance Retail Limited_FRFR,8904417312171.0,,Mamaearth,,Face,,,ME Beetroot Daily Glow face Cream 80 g,249.0,4,709.48,127.71,1196,0.3000083612040133,Sales,Direct,Reliance Retail Limited,North,Uttarakhand
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417311440.0,,Mamaearth,,Face,,,ME Ultra Light Indian Sunscreen 50 g,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087775522.0,,Mamaearth,,Face,,,ME Vit C Face Moisturizer 80 gm,319.0,1,189.24,34.06,319,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,1,355.34,63.96,599,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087770459.0,,Mamaearth,,Baby,,,ME Deeply Nourishing body wash 400ml,399.0,3,888.04,159.85,1497,0.3000066800267201,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417302608.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Cream,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417305838.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow FaceSerum 30ml,399.0,3,888.04,159.85,1497,0.3000066800267201,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417316407.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 50 ml,125.0,5,370.76,66.74,625,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,2,592.02,106.57,998,0.3000100200400802,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087775546.0,,Mamaearth,,Face,,,ME Tea Tree OilFree Face Moisturizer 80g,319.0,1,189.24,34.06,319,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087775089.0,,Mamaearth,,Hair,,,ME Rice Water Shampoo 250 ml,310.0,2,465.33,23.27,698,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417311549.0,,Mamaearth,,Face,,,ME Beetroot Gentle Face Wash 100 ml,285.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417320183.0,,Mamaearth,,Body,,,"ME Aloe lotion, 48h hydration 400ML",499.0,5,1628.35,293.11,2745,0.3000145719489981,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,5,1331.77,239.72,2245,0.3000044543429844,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417315622.0,,Mamaearth,,Body,,,ME Charcoal Body Wash,299.0,4,709.48,127.71,1196,0.3000083612040133,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087778240.0,,Mamaearth,,Face,,,ME VItamin C Daily Glow Face Wash 50 ml ,125.0,3,222.46,40.04,375,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417312867.0,,Mamaearth,,Face,,,ME Beetroot Hydraful Sunscreen 50 g,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087773535.0,,Mamaearth,,Face,,,ME Vitamin C Bamboo Sheet Mask 1 pcs,149.0,3,160.99,28.98,447,0.5750111856823266,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417319880.0,,Mamaearth,,Face,,,ME Vitamin C DG Gel Moisturizer 200 g,499.0,2,365.79,65.84,998,0.5675050100200401,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417310023.0,,Mamaearth,,Face,,,ME Rice Facial Kit 60g,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417318746.0,,Mamaearth,,Face,,,ME Multani Mitti Oil Balance FW 150 ml,399.0,5,1331.77,239.72,2245,0.3000044543429844,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087770657.0,,Mamaearth,,Face,,,ME Charcoal Facewash 100 ml,249.0,5,845.33,152.16,1425,0.3000070175438596,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417311655.0,,Mamaearth,,Baby,,,ME Baby Natural Mosquito RepellentGel100,199.0,1,118.05,21.25,199,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417301762.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Cream 80 g,249.0,2,295.42,53.18,498,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087773511.0,,Mamaearth,,Face,,,ME Rice Bamboo Sheet Mask,149.0,3,160.99,28.98,447,0.5750111856823266,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417315660.0,,Mamaearth,,Body,,,ME Rice Water Body Wash,299.0,5,886.85,159.63,1495,0.3000133779264213,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8904417318357.0,,Mamaearth,,Face,,,ME Cocoa Rich Moisturizing Cream 200 g,449.0,1,266.36,47.94,449,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102935,Reliance Retail Limited_FRDP,8906087770527.0,,Mamaearth,,Baby,,,ME 100% Berry Blast Toothpaste 50gm,132.0,4,352.0,17.6,528,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,1,169.06,30.44,285,0.3,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8906087770527.0,,Mamaearth,,Baby,,,ME 100% Berry Blast Toothpaste 50gm,132.0,6,527.98,26.4,792,0.3000252525252526,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,1,296.01,53.28,499,0.3000200400801603,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8904417313178.0,,Mamaearth,,Face,,,Ubtan Detan Sunscreen 50 g,399.0,1,236.68,42.6,399,0.3000501253132831,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,6,1014.37,182.6,1710,0.300017543859649,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,1,355.33,63.96,599,0.3000166944908181,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1104276,Reliance Retail Limited-FRBC,8904417312867.0,,Mamaearth,,Face,,,ME Beetroot Hydraful Sunscreen 50 g,399.0,1,236.68,42.6,399,0.3000501253132831,Sales,Direct,Reliance Retail Limited,North,Haryana
